customer_id,product_id,basket_date,basket_count
32952002,39747632,6/5/2019,2
11748715,6707770,6/5/2019,2
11112685,39896472,6/5/2019,2
4593424,31462365,6/5/2019,3
4593424,51913957,6/5/2019,3
3504397,34175633,6/5/2019,2
39932220,38504642,6/5/2019,2
899355,2947818,6/5/2019,2
24997337,47479626,6/5/2019,2
30115084,38048720,6/6/2019,2
22904036,25458659,6/5/2019,2
10008787,33272052,6/5/2019,2
11404573,42328040,6/5/2019,2
28982103,3767187,6/4/2019,2
1847030,6808535,6/4/2019,2
9144139,44764716,6/4/2019,2
18454467,50803208,6/4/2019,2
29157115,46472203,6/5/2019,2
23036600,33354872,6/4/2019,2
13647337,985806,6/4/2019,2
40548414,44429953,6/4/2019,3
11648916,32071890,6/4/2019,2
11082470,35470357,6/4/2019,2
6271729,48972483,6/4/2019,2
4009868,43895176,6/4/2019,2
18130520,32122021,6/4/2019,2
13325320,52792972,6/4/2019,2
29363146,3632762,6/4/2019,2
3405163,51329399,6/4/2019,3
14816338,35335079,6/5/2019,3
2937601,2524965,6/5/2019,2
15311157,34555165,6/4/2019,2
13181633,4224043,6/5/2019,2
5988013,40247834,6/4/2019,4
16714474,4746327,6/5/2019,2
11144612,49056786,6/5/2019,2
17488329,36860217,6/4/2019,2
10850705,46855498,6/4/2019,2
8059320,6257874,6/4/2019,2
11657314,51317404,6/4/2019,2
1156243,3968934,6/5/2019,2
3218196,34246431,6/5/2019,2
9299415,35308712,6/4/2019,2
3539604,35041648,6/4/2019,2
1384716,39845663,6/4/2019,3
19890398,4972738,6/4/2019,2
8040843,40227080,6/4/2019,2
3003366,42436260,6/4/2019,2
8869980,32449568,6/4/2019,2
15639931,41870414,6/4/2019,2
6839198,3453138,6/4/2019,2
17944480,112210,6/4/2019,2
21700599,33809266,6/4/2019,3
17549198,47121401,6/4/2019,2
28431935,38844595,6/4/2019,2
17626105,45288138,6/4/2019,2
16641065,31773673,6/4/2019,2
14014803,4161211,6/4/2019,2
14782939,1069650,6/4/2019,2
17716085,32127151,6/4/2019,2
10213632,44279851,6/4/2019,2
1058387,46186071,6/4/2019,2
6795064,38503273,6/4/2019,2
15425056,38191816,6/4/2019,2
13537921,31991199,6/4/2019,2
40704055,48747865,6/4/2019,4
1903892,36402096,6/4/2019,2
14576013,2492600,6/4/2019,2
4643359,39766865,6/4/2019,2
3623669,49568855,6/4/2019,2
3288870,3070782,6/4/2019,2
43082972,6786463,6/4/2019,2
20819875,6896504,6/4/2019,2
31652456,39762155,6/4/2019,2
2510602,46855878,6/4/2019,2
26597283,38209109,6/4/2019,2
13646126,36371121,6/4/2019,2
19916941,42572819,6/4/2019,2
3520706,51819799,6/4/2019,2
4465379,1152915,6/4/2019,2
3552825,47087174,6/4/2019,2
9685176,38541966,6/3/2019,2
38728423,48128619,6/3/2019,6
11869297,35550187,6/4/2019,2
3135794,43259230,6/4/2019,2
851863,41906117,6/4/2019,2
3116728,34693878,6/3/2019,2
39751714,49553777,6/3/2019,2
4160093,35879093,6/4/2019,2
5135202,4867506,6/4/2019,2
14201708,33269834,6/3/2019,3
6972801,4471840,6/3/2019,2
3091305,44593137,6/3/2019,2
29129307,44731952,6/3/2019,2
17958951,6602294,6/3/2019,2
14271542,39902716,6/3/2019,2
28639138,39475956,6/3/2019,2
16292407,31526135,6/4/2019,2
26485394,3969017,6/3/2019,2
25143365,46930293,6/3/2019,3
4206948,50016407,6/3/2019,2
22936426,49119155,6/3/2019,3
3780497,46364149,6/3/2019,2
25562040,31504630,6/3/2019,2
8137852,39787530,6/3/2019,2
9488146,6295639,6/3/2019,2
12484629,33112440,6/3/2019,3
11106782,38454958,6/3/2019,3
18462553,36552490,6/3/2019,2
1664506,33446460,6/3/2019,2
2811003,6353218,6/3/2019,2
16897375,37198203,6/3/2019,2
4246677,50476981,6/3/2019,2
33960238,36328171,6/3/2019,2
9367092,36827417,6/3/2019,2
36879201,47587421,6/3/2019,2
13441666,6901659,6/3/2019,2
19209779,46874741,6/3/2019,2
14961410,42410381,6/3/2019,2
12598297,34543081,6/3/2019,2
31893007,47899539,6/3/2019,2
33273585,36779171,6/3/2019,2
19139666,40276034,6/3/2019,2
42354308,3710762,6/3/2019,2
11816980,36374035,6/3/2019,2
12717749,42352806,6/3/2019,2
9744470,7157541,6/3/2019,2
25275828,6139210,6/3/2019,2
43056949,51606257,6/3/2019,2
29413919,47413203,6/3/2019,2
1198016,4771088,6/3/2019,2
14497614,4420278,6/3/2019,2
41922750,47210920,6/3/2019,4
4190378,6517586,6/3/2019,2
7397796,33844497,6/3/2019,2
883625,46634371,6/3/2019,2
33896178,35311883,6/3/2019,2
13482757,38270932,6/3/2019,2
23455364,46429232,6/3/2019,2
31795087,48369001,6/3/2019,2
24342209,7842366,6/3/2019,2
41831575,43147110,6/3/2019,2
37230456,37579906,6/3/2019,2
11503453,3780077,6/3/2019,2
20999345,47480321,6/3/2019,2
8405691,35287490,6/3/2019,2
20938462,36693967,6/3/2019,2
3250849,46481494,6/3/2019,2
6181370,40275993,6/2/2019,3
16728416,1763040,6/2/2019,2
13589136,51879400,6/2/2019,2
12463746,3080187,6/2/2019,2
31624041,32921787,6/2/2019,2
29359729,2585334,6/3/2019,2
1456570,31451585,6/3/2019,2
43119325,46422880,6/3/2019,2
42594801,6243032,6/3/2019,2
13195803,32717530,6/3/2019,2
8840617,32595491,6/3/2019,2
35710176,43602716,6/2/2019,2
11557015,51249664,6/2/2019,2
9946649,38630690,6/2/2019,2
41538980,48746154,6/2/2019,3
3802396,37861889,6/2/2019,3
28909041,49295335,6/2/2019,2
42952994,31322424,6/2/2019,2
15051816,3969412,6/2/2019,3
30422813,33844506,6/2/2019,2
12276538,48154787,6/2/2019,2
43025497,6590770,6/2/2019,2
30419825,1021891,6/2/2019,3
1621736,4733376,6/2/2019,2
17015074,6981757,6/2/2019,2
25016192,36320650,6/2/2019,2
16378242,43448245,6/2/2019,2
14341577,32511327,6/2/2019,3
26417581,43900310,6/2/2019,4
14961410,44587808,6/2/2019,2
21026002,43227018,6/2/2019,2
13339290,44165068,6/2/2019,2
31943484,37216485,6/2/2019,2
42207056,38515894,6/2/2019,2
1300487,31081059,6/2/2019,2
4377642,43888359,6/2/2019,2
32612926,36511906,6/2/2019,2
27317687,51767094,6/2/2019,2
42757411,31508756,6/2/2019,2
11225126,34214826,6/2/2019,2
11465094,48035132,6/2/2019,2
38909975,3118179,6/2/2019,2
4819841,36812180,6/2/2019,2
16722849,33849019,6/2/2019,2
35467430,51586299,6/2/2019,3
3157596,40598421,6/2/2019,2
2905503,37810716,6/2/2019,2
5073154,43373609,6/2/2019,2
11446253,34907175,6/2/2019,2
12296374,3799296,6/2/2019,2
2057814,50913862,6/2/2019,2
2524155,40818330,6/2/2019,2
34488624,51645774,6/2/2019,2
24877755,51248847,6/2/2019,2
7228888,49522309,6/2/2019,2
1065211,50957789,6/2/2019,2
11207304,46086096,6/2/2019,2
22887195,35891222,6/2/2019,2
41766839,46211109,6/2/2019,2
6577623,51055428,6/2/2019,2
31589349,39170227,6/2/2019,2
13027783,36711108,6/3/2019,2
9974648,43446678,6/3/2019,2
10395582,47220200,6/2/2019,2
22931427,32280005,6/2/2019,2
10621740,47043723,6/2/2019,2
23201893,44892821,6/1/2019,2
37137124,40768247,6/1/2019,4
35489208,46004922,6/1/2019,2
7458860,36511660,6/1/2019,2
42930239,36502526,6/1/2019,2
10820537,41837098,6/1/2019,2
8929991,31811873,6/1/2019,2
5500151,36703536,6/4/2019,2
29606742,35033621,6/4/2019,2
35577558,42078016,6/1/2019,2
41356608,31111402,6/1/2019,2
10568555,4366597,6/1/2019,2
25623029,45827189,6/1/2019,2
42068208,35193989,6/1/2019,2
6514476,42621205,6/1/2019,2
40222736,4349035,6/1/2019,2
31694148,47745574,6/1/2019,2
4207735,32568008,6/1/2019,2
20155868,34861413,6/1/2019,2
39620846,42727135,6/1/2019,2
13350001,47083102,6/1/2019,2
2553528,40507357,6/1/2019,2
1705314,2884581,6/1/2019,2
7419249,34331663,6/1/2019,2
18567335,49262730,6/1/2019,2
12590507,31180949,6/1/2019,2
10162800,31162316,6/1/2019,2
12779109,3449802,6/1/2019,2
21080588,47145450,6/1/2019,3
43018096,38591604,6/1/2019,2
28980085,33623645,6/1/2019,3
1386233,31267177,6/1/2019,2
8279920,48228506,6/1/2019,2
41873423,31641496,6/1/2019,2
14001077,31255558,6/1/2019,2
41112750,25729159,6/1/2019,3
4534475,37214578,6/1/2019,2
25085159,40275989,6/1/2019,2
16510569,39176034,6/19/2019,2
11014967,4695394,6/19/2019,2
35477297,52087211,6/19/2019,3
4647828,48752234,6/19/2019,2
34256671,34397758,6/19/2019,2
4146086,48598354,6/19/2019,2
9929814,39919990,6/19/2019,2
7171969,2925652,6/19/2019,2
25094465,2732450,6/19/2019,2
14849129,31559300,6/19/2019,5
40316299,52166340,6/19/2019,3
22246543,34933215,6/19/2019,2
43787374,31243569,6/19/2019,2
4656684,35464891,6/19/2019,2
32037116,625682,6/19/2019,2
13648518,39543957,6/19/2019,2
33360218,50897410,6/19/2019,2
17946707,50302023,6/19/2019,2
18257991,49215520,6/19/2019,2
4146417,43161357,6/19/2019,2
12245738,42697748,6/18/2019,2
37990555,40971632,6/19/2019,2
30423002,33518288,6/19/2019,2
1635466,32640512,6/19/2019,2
23071500,5478844,6/19/2019,4
14915452,31637474,6/19/2019,2
41762115,50476870,6/19/2019,2
18144248,34214027,6/19/2019,2
11295608,42779597,6/18/2019,2
1506773,47122587,6/19/2019,2
44459252,47178327,6/19/2019,2
18532107,7587271,6/19/2019,3
21216948,55464635,6/19/2019,2
18381634,39658451,6/19/2019,2
6657646,5774338,6/19/2019,2
5670619,48974046,6/19/2019,2
5363618,3295568,6/19/2019,2
10661289,31451464,6/19/2019,2
31858890,32984356,6/19/2019,2
4104399,43524799,6/19/2019,2
6031997,48079368,6/18/2019,2
10283527,44709159,6/18/2019,2
7150930,6023474,6/18/2019,2
17968227,49873011,6/18/2019,2
11373645,50601841,6/18/2019,2
33890381,46477489,6/18/2019,2
9038487,52617355,6/18/2019,2
3429911,49522283,6/18/2019,3
14771289,2486041,6/18/2019,2
17410394,46309765,6/18/2019,2
9011399,45995863,6/18/2019,2
28204561,37827809,6/18/2019,2
5143900,35865180,6/18/2019,2
14023496,52643742,6/18/2019,2
2270492,47552379,6/18/2019,2
33559397,31098425,6/18/2019,2
3490685,45166445,6/18/2019,2
2745770,32412156,6/18/2019,5
13001154,46278101,6/18/2019,2
10272368,35133529,6/18/2019,2
27021765,36873526,6/18/2019,2
26001836,34414884,6/18/2019,2
15217613,41085113,6/18/2019,2
945924,46568051,6/18/2019,2
11627458,48596442,6/18/2019,2
26062074,44161955,6/18/2019,2
7419249,53031438,6/18/2019,2
3684507,4524965,6/18/2019,2
13208246,31089336,6/18/2019,2
17908692,350193,6/18/2019,2
37937728,34454087,6/18/2019,2
3980009,42033033,6/18/2019,2
42541854,47489240,6/17/2019,2
7341330,37444851,6/17/2019,2
11623542,9502748,6/17/2019,2
6632945,37751680,6/17/2019,2
31116770,51066042,6/17/2019,2
14855981,43448366,6/17/2019,2
9930306,32014623,6/17/2019,2
24109911,31124081,6/17/2019,3
23008753,3486058,6/17/2019,2
35706296,48248005,6/17/2019,3
4463901,31374169,6/17/2019,2
4463901,44744318,6/17/2019,2
10500261,42743720,6/17/2019,2
25524437,34231923,6/17/2019,2
13036334,46225186,6/17/2019,2
12903833,54687990,6/17/2019,2
1439610,34758456,6/17/2019,2
1708962,50866323,6/17/2019,2
16394419,31889566,6/17/2019,2
42650858,32591275,6/17/2019,2
32479629,55521098,6/17/2019,2
9784337,42794056,6/17/2019,2
10879583,50589651,6/17/2019,2
40879188,45607399,6/17/2019,2
18248413,49080292,6/17/2019,2
2105853,49226987,6/17/2019,3
18863475,51789407,6/17/2019,2
25374458,43375830,6/16/2019,2
25433532,4079048,6/16/2019,2
3731266,42165097,6/16/2019,2
23126975,35847549,6/16/2019,2
16198630,38110565,6/16/2019,2
13376074,31263744,6/16/2019,2
21712605,54322017,6/16/2019,3
34794336,49560031,6/16/2019,2
10371152,53035093,6/16/2019,2
2021322,49922213,6/16/2019,2
25309986,3766251,6/16/2019,2
7184702,51246640,6/16/2019,3
20602144,32193349,6/16/2019,2
41075710,52335364,6/16/2019,4
18370724,40276017,6/16/2019,2
12348512,47296034,6/16/2019,2
12194304,33200807,6/17/2019,2
43228389,46000191,6/16/2019,2
18547748,1070014,6/16/2019,2
29966902,7129427,6/16/2019,2
7235219,32309727,6/16/2019,2
4101204,35052140,6/16/2019,2
28122012,31081038,6/16/2019,2
44361622,34491162,6/16/2019,2
32321309,47008854,6/16/2019,2
20265311,6396718,6/16/2019,2
775953,46557403,6/16/2019,2
17453528,31059168,6/16/2019,2
13334387,34350893,6/16/2019,2
40381125,32099011,6/16/2019,2
10313836,43699107,6/16/2019,4
3556347,54310303,6/16/2019,2
1670818,39329222,6/16/2019,2
40115730,49811850,6/16/2019,2
37733587,4066994,5/25/2019,2
27681051,2032031,5/25/2019,2
16382353,32139021,5/25/2019,2
7283206,32492841,5/25/2019,2
11592714,40548175,5/25/2019,2
13628198,49472240,5/25/2019,2
14017139,35449470,5/25/2019,2
17225589,35011030,5/25/2019,2
12719718,46130148,5/25/2019,3
21549732,43852687,5/26/2019,2
18701121,36711049,5/25/2019,2
21022449,37172575,5/25/2019,2
1114755,31060332,5/25/2019,2
15986352,35784275,5/25/2019,2
11842343,14261309,5/25/2019,2
30448226,30243459,5/25/2019,2
7750833,32333785,5/25/2019,2
10779958,46686580,5/25/2019,2
7844739,6059114,5/25/2019,2
8936455,41697943,5/25/2019,2
9691301,42831960,5/25/2019,2
3584356,686787,5/25/2019,2
35452670,4193867,5/25/2019,2
14667819,31759379,5/25/2019,2
1697714,6318016,5/25/2019,2
5583268,36288162,5/25/2019,2
22550786,35187319,5/25/2019,2
7501698,32099008,5/25/2019,2
28816307,2426844,5/25/2019,2
2859941,37482242,5/25/2019,2
3544180,50107998,5/25/2019,2
1588866,4724798,5/25/2019,3
21712168,2582512,5/25/2019,2
8314,3766775,5/25/2019,3
11294262,46295104,5/25/2019,2
2313684,31511819,5/25/2019,2
13748824,48411711,5/25/2019,2
17408277,47121003,5/25/2019,2
10320563,50125240,5/25/2019,2
32921530,44295837,5/25/2019,2
18941441,35604717,5/25/2019,2
11869304,39475980,5/25/2019,2
31166427,32718549,5/25/2019,2
27657559,5298692,5/25/2019,2
2785524,48377232,5/25/2019,2
9784424,5914571,5/25/2019,2
35824692,4349063,5/25/2019,2
8314,3328663,5/25/2019,2
5492430,37603156,5/25/2019,2
14124972,31798891,5/25/2019,2
10413163,86003,5/25/2019,2
13723113,35779708,5/24/2019,2
23913662,3125692,5/24/2019,3
2776338,39606519,5/24/2019,2
2625980,36947481,5/25/2019,2
3782068,33266900,5/25/2019,2
14032838,4362378,5/25/2019,2
11218040,45969158,5/25/2019,2
23599311,31809421,5/25/2019,2
15630707,46744123,5/25/2019,2
41521732,13058709,5/25/2019,3
2792793,41160723,5/25/2019,2
4853539,46413565,5/25/2019,2
16355173,44695842,5/25/2019,3
6126340,48664859,5/25/2019,4
2297858,46230452,5/25/2019,2
2045302,43228386,5/25/2019,2
24454235,2053561,5/25/2019,2
10102105,39761994,5/25/2019,2
33441827,38383130,5/24/2019,2
7284718,32907793,5/24/2019,2
31291111,47593703,5/24/2019,2
32067591,43302446,5/25/2019,2
13584361,4785004,5/25/2019,2
13900602,35432042,5/25/2019,2
1948697,3554228,5/25/2019,2
3373671,4483481,5/25/2019,2
15690666,50853396,5/24/2019,2
26312875,38882076,5/25/2019,2
12833485,1271909,5/25/2019,2
40083823,2974139,5/25/2019,2
40497703,6044223,5/25/2019,2
10249191,40153668,5/24/2019,2
8366377,37790815,5/24/2019,2
17938258,42351026,5/24/2019,2
36081427,4056391,5/24/2019,3
23430072,33215802,5/24/2019,2
16590127,46301310,5/24/2019,3
10771763,35690010,5/24/2019,2
3437174,3735288,5/25/2019,2
22966201,46163256,5/25/2019,2
4286044,4587969,5/25/2019,2
35178880,7029269,5/25/2019,2
1966748,4399948,5/25/2019,2
42155385,33868730,5/25/2019,2
11764624,33111364,5/24/2019,4
21385173,37975508,5/24/2019,2
41989126,48249134,5/24/2019,2
41291140,6624405,5/24/2019,2
25550048,39118910,5/24/2019,2
15284205,31063311,5/24/2019,2
12020432,49604934,5/24/2019,4
11840377,31140981,5/24/2019,2
8653841,43547321,5/24/2019,2
23182235,32884569,5/24/2019,3
12925158,45995773,5/24/2019,2
2203560,40376341,5/24/2019,2
30157361,36812451,5/24/2019,2
23679751,2456162,5/24/2019,2
10547390,750540,5/24/2019,2
9377786,33477261,5/24/2019,2
23595898,38342350,5/24/2019,3
31672227,31683091,5/24/2019,2
3028093,3616971,5/24/2019,2
22489039,46208934,5/24/2019,2
11899597,4276745,5/24/2019,2
1883014,38088050,5/24/2019,2
17546749,47086221,5/24/2019,2
1721690,32320762,5/24/2019,2
20856024,31714866,5/24/2019,2
9380756,32775978,5/24/2019,2
20504107,47050843,5/24/2019,2
25579957,1246863,5/24/2019,2
41399787,44307125,5/24/2019,2
6443095,7044661,5/24/2019,2
15532029,41024968,5/24/2019,2
42053193,38910529,5/24/2019,2
856490,47321439,5/25/2019,2
23597754,33686526,5/25/2019,3
4456383,42695371,5/25/2019,2
10750348,35197019,5/25/2019,2
39955917,43774192,5/25/2019,2
6625065,2075487,5/25/2019,2
40595960,34947607,5/25/2019,2
8622069,1836835,5/25/2019,2
21725036,35628133,5/24/2019,2
22220474,45732598,5/24/2019,2
4868502,47492999,5/24/2019,2
31629002,46398614,5/24/2019,2
11539058,35740805,5/24/2019,2
11744031,31544504,5/24/2019,2
22497901,44610463,5/24/2019,2
8943424,3980174,5/24/2019,2
14220459,40591826,5/24/2019,2
20455005,6370596,5/24/2019,2
28654750,40219229,5/24/2019,2
3460515,47466977,5/24/2019,2
14870122,3909610,5/24/2019,2
13646301,36256716,5/24/2019,2
18012306,31166639,5/24/2019,2
1016864,50364732,5/24/2019,2
1537085,44748408,5/24/2019,2
15483576,35034417,5/24/2019,2
22186148,37144354,5/24/2019,2
11035754,46111498,5/24/2019,2
18353034,43173978,5/24/2019,2
42110495,44161094,5/24/2019,2
16241523,48935781,5/24/2019,2
13645456,46473123,5/24/2019,2
36921082,43837759,5/24/2019,2
14542663,41223648,5/24/2019,3
29740272,49967604,5/24/2019,2
18832433,2021248,5/24/2019,2
10715226,40780130,5/24/2019,2
11066333,49120949,5/24/2019,2
3442581,44695616,5/24/2019,2
11887857,48727667,5/24/2019,2
34392754,4269015,5/25/2019,2
37239608,49956506,5/24/2019,2
40689010,39441794,5/24/2019,2
22357640,32221319,5/24/2019,2
3003075,45627895,5/24/2019,2
41133785,7081214,5/24/2019,2
16418326,5983196,5/24/2019,2
20287735,43453011,5/24/2019,3
41420696,270717,5/24/2019,2
17430377,50602118,5/24/2019,2
4528539,44062470,5/24/2019,2
22944975,44745000,5/24/2019,2
1051764,35753673,5/24/2019,2
3631117,6306498,5/24/2019,2
2867282,40208986,5/24/2019,2
38349322,3168264,5/24/2019,3
12589174,43756097,5/24/2019,2
4628358,48059558,5/24/2019,2
5001868,4260327,5/24/2019,2
17111379,4462077,5/24/2019,2
13797626,3312104,5/23/2019,3
39758320,46463880,5/23/2019,2
26605306,34186474,5/23/2019,2
22104809,3339229,5/23/2019,2
41317314,4409952,5/23/2019,2
41457399,46815957,5/23/2019,2
23607962,37440994,5/23/2019,2
28400479,4695836,5/23/2019,3
12081532,49479592,5/23/2019,2
11055363,47333814,5/23/2019,2
1432409,35879577,5/23/2019,2
27004654,25729159,5/23/2019,2
10327624,39194362,5/23/2019,2
14408223,49312873,5/23/2019,3
20110192,48394305,5/23/2019,2
5004395,31713916,5/23/2019,2
13411691,36423689,5/23/2019,3
21700599,39727271,5/23/2019,2
31055688,44132067,5/23/2019,2
12165193,35495826,5/23/2019,2
41753952,3621831,5/23/2019,2
29123887,50052194,5/23/2019,3
12638063,4693189,5/23/2019,2
12420988,49215510,5/23/2019,2
3223422,49267967,5/23/2019,2
11515779,45734074,5/23/2019,2
41630419,1069847,5/23/2019,2
10260771,40193645,5/23/2019,2
5210312,6415377,5/23/2019,2
13197764,34869442,5/23/2019,2
32627110,49460889,5/23/2019,2
26886911,4446440,5/22/2019,2
10707999,37198092,5/22/2019,3
36115179,31557034,5/22/2019,2
16586799,34239311,5/22/2019,2
6871663,33868512,5/22/2019,2
5574347,37251216,5/22/2019,3
17689507,6120421,5/23/2019,3
18840719,32096611,5/22/2019,2
4856973,47622074,5/22/2019,2
19879095,36396714,5/22/2019,3
34327643,38448771,5/22/2019,3
22497287,31470949,5/22/2019,2
38212786,6630838,5/22/2019,2
10773358,41676102,5/22/2019,2
12754931,45290429,5/22/2019,2
966575,4916074,5/22/2019,2
33976935,1869259,5/22/2019,2
15432257,46555843,5/22/2019,3
41881071,32613590,5/22/2019,2
25926216,40194107,5/22/2019,2
18304921,48835615,5/22/2019,2
41877533,42466586,5/22/2019,2
10794659,46190987,5/22/2019,2
4253476,35784290,5/22/2019,2
9638796,47478794,5/22/2019,2
2504211,1152915,5/22/2019,2
34076111,75816,5/22/2019,2
18040171,49706997,5/22/2019,2
14989141,36353149,5/22/2019,2
34234488,39898664,5/22/2019,2
3247708,40478015,5/21/2019,2
14134718,6267828,5/21/2019,2
35716175,37851700,5/21/2019,2
26711546,42344980,5/21/2019,2
18113560,924387,5/22/2019,2
36708894,42545575,5/21/2019,2
7661735,48710722,5/21/2019,2
72263,41881971,5/21/2019,2
7661735,40066033,5/21/2019,2
5714860,34358085,5/21/2019,2
12817128,42744101,5/21/2019,3
10996812,41743155,5/21/2019,2
21375707,6773149,5/21/2019,2
16060286,4213878,5/21/2019,2
14780474,34498873,5/21/2019,2
13369485,7105656,5/21/2019,2
38349322,6977893,5/21/2019,2
14132707,47417514,5/21/2019,7
22377527,34736729,5/21/2019,3
32250648,38274757,5/21/2019,4
6597669,1294854,5/21/2019,2
40807131,2240454,5/21/2019,2
35573384,52798,5/21/2019,2
14273158,42725958,5/21/2019,2
30413809,42466415,5/21/2019,2
10401178,46727639,5/22/2019,2
10752999,46952244,5/21/2019,2
24442495,5478844,5/21/2019,2
22034134,43121313,5/21/2019,2
13042796,49542635,5/21/2019,2
4429925,46401103,5/21/2019,2
40175527,104281,5/21/2019,2
10128335,3937199,5/21/2019,2
3977530,5747905,5/21/2019,2
15150586,35323185,5/21/2019,2
9580273,41830384,5/21/2019,2
36620991,43345728,5/21/2019,3
41466190,31076790,5/21/2019,2
23748449,33623645,5/21/2019,2
298524,39362740,5/21/2019,2
2135654,37473881,5/21/2019,2
6246283,39143451,5/21/2019,2
3088546,33269327,5/21/2019,2
12435203,6620691,5/21/2019,2
39605705,41519121,5/21/2019,2
41126041,36545163,5/21/2019,2
40924074,48542377,5/21/2019,2
23283301,25592859,5/21/2019,2
17476043,47311598,5/21/2019,2
1055541,31972236,5/21/2019,2
14210483,2784849,5/21/2019,2
1569685,34815982,5/21/2019,2
16248528,3735215,5/21/2019,2
25498239,34471105,5/21/2019,2
23656566,32511263,5/21/2019,2
15040970,32787016,5/21/2019,2
29574756,2378650,5/20/2019,2
10345004,34407849,5/21/2019,2
22537371,42040796,5/21/2019,2
41777038,40780545,5/21/2019,2
40900590,45520888,5/20/2019,4
32242789,44055508,5/21/2019,2
16838194,31843261,5/21/2019,2
8276934,37490105,5/21/2019,2
9015996,658915,5/20/2019,2
8823403,44597062,5/21/2019,2
17095300,40276034,5/20/2019,2
15897644,6896816,5/20/2019,2
1874710,34340471,5/21/2019,2
21053410,41885318,5/20/2019,2
7499129,40193104,5/20/2019,2
18754580,43169194,5/20/2019,2
18873710,44598069,5/20/2019,2
575579,35304417,5/20/2019,3
21647073,43333275,5/20/2019,2
14710624,6368797,5/20/2019,2
41317228,2838102,5/20/2019,2
41474235,43821032,5/20/2019,2
32344985,43345384,5/20/2019,2
28407707,4741116,5/20/2019,2
38751020,41009205,5/20/2019,2
22507982,31298630,5/20/2019,3
1785701,47552198,5/20/2019,2
15094133,33679117,5/20/2019,2
38059551,954452,5/20/2019,2
7328112,32229572,5/20/2019,2
10250791,44694778,5/20/2019,2
22547168,42695424,5/20/2019,2
25948189,2491060,5/20/2019,2
17797705,3992407,5/20/2019,2
9675660,42405297,5/20/2019,2
28201303,1008384,5/20/2019,2
14250260,35145546,5/20/2019,2
4067697,36322504,5/20/2019,2
2689413,46953147,5/20/2019,2
24426,3282345,5/20/2019,2
16430866,42940814,5/20/2019,2
1896835,7080318,5/20/2019,2
25219817,46655932,5/20/2019,2
12979710,36377223,5/20/2019,2
18419817,36704178,5/20/2019,2
7260037,39839904,5/20/2019,2
21253146,711758,5/20/2019,3
15754739,47943128,5/20/2019,3
12899622,48833377,5/20/2019,3
30997054,44130998,5/20/2019,2
5637020,46020196,5/20/2019,2
7435936,46869486,5/20/2019,2
16383450,46011194,5/20/2019,2
17492983,37806541,5/20/2019,2
32037116,38035508,5/20/2019,2
13263739,41935664,5/20/2019,2
12041932,46275127,5/20/2019,2
34385809,6360665,5/20/2019,2
31639027,32280526,5/20/2019,2
15531744,44748679,5/20/2019,2
25897075,2655711,5/20/2019,2
14602191,29127359,5/20/2019,2
5601179,36418716,5/20/2019,2
5026179,3287473,5/20/2019,2
31314085,146857,5/20/2019,2
36789062,7129879,5/20/2019,2
41360678,34628424,5/20/2019,2
22515057,41932546,5/20/2019,2
1655792,35504413,5/20/2019,2
40508450,35920441,5/20/2019,2
34363312,2170770,5/20/2019,2
12048872,46254271,5/20/2019,2
10330920,33123172,5/20/2019,2
7456770,31843261,5/20/2019,2
35586201,2058902,5/20/2019,3
12864544,38923930,5/20/2019,2
41090510,48976265,5/20/2019,3
4043518,46051409,6/19/2019,2
16717175,49215733,6/19/2019,2
21929050,37857528,6/19/2019,2
12574090,32444866,6/19/2019,2
9197941,47869711,6/19/2019,3
39755436,6896378,6/19/2019,2
28120899,35770875,6/19/2019,2
31449878,47453564,6/19/2019,2
108219,31381934,6/19/2019,2
20378483,34982846,6/19/2019,2
44252072,4437094,6/19/2019,2
12709304,31171214,6/19/2019,2
44095389,40275989,6/19/2019,2
44225430,51821595,6/18/2019,2
811880,47047032,6/19/2019,2
27315361,40275998,6/18/2019,3
4830425,42042317,6/19/2019,2
14434259,1078949,6/19/2019,2
12308774,32032717,6/19/2019,2
21502721,31354308,6/18/2019,2
31393514,47047046,6/18/2019,2
44394778,31292542,6/18/2019,2
1488168,55790974,6/19/2019,2
43170079,46634347,6/19/2019,2
40137220,35833844,6/19/2019,2
26633229,36524495,6/19/2019,2
15313695,39602935,6/19/2019,2
5420350,3807324,6/19/2019,2
41459214,44268320,6/19/2019,2
40222415,1845174,6/19/2019,3
20102580,35129179,6/18/2019,2
1411526,34883332,6/18/2019,2
23302025,35253037,6/19/2019,2
23026945,47227529,6/18/2019,2
24271798,3540236,6/18/2019,2
44473609,40276068,6/18/2019,2
19175251,49005509,6/18/2019,2
1070383,4431242,6/18/2019,2
3168357,3036080,6/18/2019,2
13661908,32852144,6/18/2019,2
14398982,31373989,6/18/2019,2
6193561,33269445,6/18/2019,2
11165656,54587603,6/18/2019,2
27018113,38132965,6/18/2019,2
15569513,54173069,6/18/2019,2
30284954,42211212,6/18/2019,2
25759354,42249108,6/18/2019,2
8659512,42680617,6/18/2019,2
6902420,50267050,6/18/2019,2
32609005,32412156,6/18/2019,2
31433641,46743111,6/18/2019,2
27787248,5898457,6/18/2019,2
44453836,54587893,6/18/2019,2
44460516,47417885,6/18/2019,2
33747309,34408527,6/18/2019,2
13258321,49927888,6/18/2019,2
14410326,46982479,6/18/2019,2
11752392,31516269,6/18/2019,2
